track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
4PnEsBe6vuJ95esQTjz7fm,Gustav  Holst north texas wind symphony eugene migliaro corporon,Composer's collection gustav holst,Second suite in f major op 28 no 2 h 106 i march,32,281293,0,0.526,0.173,5,-17.883,1,0.038,0.986,0.932,0.0948,0.428,119.242,4,British
1j2LuIf7mv15ZVug1Xy5qz,Sade,Diamond life,Your love is king,65,219426,0,0.742,0.42,9,-6.797,1,0.031,0.562,4.10E-05,0.0402,0.594,134.624,3,British
24qhW8fqWyrMHqkBfM2HPk,Yungblud,The underrated youth,Hope for the underrated youth,55,240906,1,0.225,0.774,11,-3.18,0,0.0483,0.0222,0,0.111,0.167,157.525,4,British
3Z4ZuDrY684IFTBz2ze708,The  Spencer davis group,Gimme some lovin'   blues in f,Gimme some lovin' single mix,64,178840,0,0.598,0.564,0,-6.454,1,0.032,0.216,0.000204,0.277,0.43,147.619,4,British
1NeQzAqahRYI09bgLbhVFN,The  Moody blues,A question of balance,Melancholy man,55,345346,0,0.385,0.434,1,-11.544,0,0.0313,0.722,5.00E-06,0.192,0.388,132.454,4,British
66790TBuwlIrGxWWTVc6yl,Nick  Drake,Five leaves left,Day is done,56,146026,0,0.487,0.298,2,-15.225,0,0.0328,0.603,0.682,0.161,0.457,124.332,4,British
4u9f8hqstB7iITDJNzKhQx,The  Who,My generation stereo version,My generation stereo version,65,198706,0,0.412,0.782,2,-9.186,0,0.058,0.308,0.00822,0.0775,0.705,96.732,4,British
0JBvtprXP2Z0LP3jmzA7Xp,The  Beatles,Magical mystery tour remastered,Baby you're a rich man remastered 2009,53,181306,0,0.619,0.625,7,-9.635,1,0.036,0.0119,1.00E-06,0.152,0.467,96.751,4,British
5lmGgOaixbwKHtpTzjJoqx,The  Rolling stones,Aftermath,Under my thumb,65,221533,0,0.732,0.494,6,-13.571,0,0.0406,0.299,0.205,0.0919,0.799,126.986,4,British
5NQYyej46WQkgCbnzGD21W,The  Beatles,The beatles remastered,Dear prudence remastered 2009,59,235773,0,0.388,0.529,7,-10.533,1,0.0436,0.16,0.0681,0.108,0.332,150.721,4,British
5orygsZ5Ga0jEOvftsXqw2,The  Who,Meaty beaty big and bouncy,The seeker edit,63,190373,0,0.318,0.657,2,-11.829,1,0.0358,0.101,3.00E-06,0.144,0.753,177.477,4,British
1LD75COdR1n8jTIjommyS2,The  Rolling stones,December's children and everybody's,As tears go by mono version,56,165213,0,0.331,0.277,7,-11.035,1,0.0295,0.723,0.00263,0.181,0.366,112.78,4,British
4d0d2llNcQIHmaCgYTrODQ,Yusuf    cat stevens,Teaser and the firecat remastered 2021,Peace train remastered 2021,65,253293,0,0.594,0.682,0,-8.858,1,0.0487,0.051,4.60E-05,0.0919,0.76,82.487,4,British
78FzQfooQzB43sGzlpI2At,Whitesnake,Whitesnake's greatest hits,Is this love,57,284400,0,0.493,0.747,0,-8.521,1,0.0298,0.0711,0,0.138,0.536,90.239,4,British
2haJphBUZLD5MpFB8KkCsF,Brooke  Bentham,The room swayed,I need your body,50,250032,0,0.465,0.451,9,-7.254,0,0.0272,0.103,0.00677,0.0891,0.0905,79.886,4,British
71Cs5JzxoktaAj0MHK5A2U,Yungblud,Fast & furious presents hobbs & shaw original motion picture soundtrack,Time in a bottle,45,275826,0,0.313,0.571,2,-5.607,1,0.0352,0.0306,0,0.567,0.163,137.109,3,British
3rnA3gPOJsLGdXZW8lSisb,Ilan  Eshkeri,Ghost of tsushima music from the video game,Jin sakai,44,171840,0,0.428,0.442,7,-14.255,0,0.0421,0.398,0.856,0.112,0.135,83.995,4,British
38K2V3O8SKYvjY0T9v43Hg,David  Arnold,Casino royale international version,Vesper,50,104146,0,0.235,0.0546,9,-23.644,0,0.0391,0.886,0.913,0.0711,0.071,63.678,5,British
0UjDuuXlL5qdV6LmsIZ7z4,Daniel  Pemberton,King arthur legend of the sword original motion picture soundtrack,The born king,46,150533,0,0.356,0.199,2,-14.521,0,0.0332,0.0563,0.822,0.255,0.0686,109.844,4,British
6125RUljDZ9MKwAICmzttp,Tom  Rosenthal,B sides,It's ok acoustic,58,191351,0,0.616,0.0663,8,-12.73,0,0.0387,0.985,0.00408,0.101,0.18,148.041,4,British
2nmFD5rJ9YXAlPjUaIgLFT,Ewan  J phillips marley chapman,Born survivor,I wish i was the moon,49,218231,0,0.396,0.315,1,-11.801,0,0.0346,0.879,0.0603,0.0953,0.081,99.432,3,British
6CqfxS51FLktbpyJMxGwFJ,Natalie  Holt,Loki vol 1 episodes 1 3 original soundtrack,Tva first view,44,66826,0,0.0807,0.336,0,-13.138,1,0.0385,0.7,0.989,0.134,0.0374,83.073,3,British
71AATBHZGo82EnjZnG53Zx,Jessie  Ware,Tough love,Say you love me,57,257483,0,0.387,0.413,7,-8.95,1,0.0559,0.162,1.60E-05,0.262,0.249,173.73,3,British
1Ty11iX5DIhZRRD9zCHP3l,Adele,19,Melt my heart to stone,52,203906,0,0.353,0.388,11,-7.091,0,0.0366,0.346,0,0.215,0.19,80.67,4,British
7hdyHn4gvcSGlb6Enm0au2,Lyla  Foy,Mirrors the sky,Impossible,43,235071,0,0.717,0.462,0,-9.802,1,0.033,0.567,0.29,0.11,0.357,118.286,4,British
3FYqKyAKIB4mCygIFc1IYn,Adele,19,Daydreamer,51,220506,0,0.807,0.105,9,-13.188,1,0.0412,0.964,0,0.103,0.372,109.014,4,British
0BNQdhKugKzoezQVkHB1TA,Patrick  Doyle,Cinderella original motion picture soundtrack,La valse de l'amour,52,154560,0,0.196,0.14,5,-19.384,1,0.0353,0.892,0.941,0.104,0.132,58.637,4,British
3P1w3tnyexMjfY0Eh8spEI,Yungblud,21st century liability,Kill somebody,55,187880,1,0.722,0.781,1,-5.772,0,0.219,0.103,0,0.0849,0.494,148.066,4,British
3T7gFooBRI9cyFPFc7lFNx,The  Moody blues,Octave,Had to fall in love,57,220040,0,0.493,0.306,0,-17.392,1,0.029,0.678,0.243,0.14,0.346,71.985,4,British
7JJp9nIoSFSdPbFYx0gx2C,Harry  Gregson williams,The chronicles of narnia the lion the witch and the wardrobe original motion picture soundtrack,Evacuating london,48,218560,0,0.161,0.232,4,-17.383,0,0.0398,0.811,0.709,0.12,0.0355,151.813,4,British
1V9deTZW2hGpBfJaTvQ5lw,Peppa  Pig,My first album,The class of madame gazelle,47,144417,0,0.873,0.592,2,-5.788,1,0.0431,0.365,0,0.721,0.265,113.947,4,British
3eQUyz1872GUnrfleEmvAa,Yungblud,Yungblud,Cruel kids,57,172080,1,0.563,0.733,7,-5.897,1,0.0363,0.218,0,0.586,0.379,133.067,4,British
1oTvT8s4iPUJZOR9uUCu7t,Peppa  Pig,Roller disco,Roller disco,47,196754,0,0.861,0.752,9,-6.829,0,0.143,0.0872,0,0.0537,0.811,124.026,4,British
2ZQ4lypCihgYLjIdvLRqyW,Henry  Jackman,Captain america the winter soldier original motion picture soundtrack,Captain america,40,581853,0,0.452,0.267,5,-20.359,0,0.0339,0.684,0.875,0.0761,0.13,152.567,5,British
5spwALkCxee9CstWeKG7gF,Don  Broco,Fingernails,Fingernails,58,245243,0,0.613,0.946,1,-4.522,0,0.113,0.0039,0.0338,0.11,0.374,141.994,4,British
0KpTFH1SzexN8SGc0GPILC,The  Animals,The singles plus,Don't let me be misunderstood,57,145693,0,0.546,0.568,11,-9.604,0,0.0285,0.146,0,0.77,0.488,112.584,4,British
0DZr4tVoYT3rUJzm9w15Lg,Yungblud,Weird!,Love song,52,240206,0,0.292,0.522,9,-5.526,1,0.0364,0.206,0,0.116,0.388,177.323,3,British
6pmtIWAw69AvKnajOPGVtz,Tom  Rosenthal,Call you in the morning,Call you in the morning,56,132309,0,0.731,0.313,7,-9.723,1,0.0389,0.952,0.00659,0.109,0.308,138.092,4,British
2dz5fCXiNZk4W5Qptpmfgm,Craig  Armstrong,Love actually original motion picture score,Glasgow love theme,52,125186,0,0.312,0.122,9,-15.618,1,0.0313,0.985,0.927,0.0765,0.0397,78.664,4,British
1hTUFqJuQAMjXVGwUPWDqi,The  Beatles,1 remastered,We can work it out remastered 2015,61,135693,0,0.378,0.677,2,-8.63,1,0.0298,0.0635,0,0.183,0.648,106.071,4,British
1BXAyGazbybUVNQ0VmGsdl,Jessie  Ware,Free yourself,Free yourself,65,234493,0,0.688,0.91,0,-4.496,0,0.0456,0.0029,1.10E-05,0.129,0.77,119.024,4,British
3EzNhsh3hCy559XDI44f4g,Yungblud,Don't feel like feeling sad today,Don't feel like feeling sad today,57,116483,0,0.53,0.904,0,-3.955,1,0.0423,0.0011,0,0.0822,0.654,94.969,3,British
65eKFAyKQ6QhWF80u9q23q,The  Servant,Collection,Cells,30,287960,0,0.543,0.781,9,-6.133,0,0.0476,0.0008,0.000116,0.0945,0.608,74.438,4,British
2dRcMFPtMbxollJm33uL0h,Peppa  Pig,Peppa's adventures the album,Birdy birdy woof woof,47,119003,0,0.805,0.619,4,-7.224,1,0.0636,0.782,0,0.769,0.961,174.111,4,British
4hrAKlxfblnG7llBEEX7TR,Leona  Lewis,Spirit,Run,62,314720,0,0.285,0.462,5,-6.166,0,0.0291,0.428,6.00E-06,0.122,0.0923,142.365,4,British
2zwH1NlxBEpzVlvzXNHQso,Ralph  Mctell,Spiral staircase expanded edition,Streets of london,19,248586,0,0.396,0.295,4,-15.126,1,0.0343,0.625,7.60E-05,0.0989,0.187,155.531,4,British
3eVo0wD4kGwF3gshtecZso,Amy  Winehouse,Back to black deluxe edition,He can only hold her,65,166400,0,0.626,0.504,11,-14.978,1,0.073,0.021,0.00843,0.0684,0.713,98.391,4,British
6X9UU69q4YqbcCceEwonAX,James  Hunter,The hard way,Tell her,30,204960,0,0.728,0.468,7,-9.2,1,0.0313,0.692,5.00E-06,0.149,0.734,113.155,4,British
05yUbWwPzeCBIR66wpsULm,Yungblud,Time in a bottle from fast & furious presents hobbs & shaw,Time in a bottle from fast & furious presents hobbs & shaw,44,275859,0,0.307,0.455,2,-12.315,1,0.0356,0.0379,1.00E-06,0.612,0.251,138.411,3,British
4BRkPBUxOYffM2QXVlq7aC,The  Beatles,Revolver remastered,Taxman remastered 2009,58,158853,0,0.469,0.596,7,-8.348,1,0.0749,0.0101,0,0.321,0.783,133.586,4,British
1sQ5WUWw3JrsSEhdiQlfRt,The  Seekers,The seekers,I'll never find another you,55,162320,0,0.567,0.672,10,-7.666,1,0.0336,0.75,0.0837,0.367,0.79,126.509,4,British
4RW7EZi7SHSLRwvn1Q8Mqj,Michael  Nyman,The piano music from the motion picture,The heart asks pleasure first,57,96560,0,0.166,0.263,9,-18.907,0,0.0357,0.972,0.92,0.124,0.41,177.408,3,British
4nnKiBEsbY3MmUpqEGXnxY,Joss  Stone,The best of joss stone 2003 2009,Super duper love,31,260066,0,0.693,0.771,11,-3.647,0,0.149,0.0199,0,0.138,0.671,187.923,4,British
6M665tf7ZKQzUFA5yOrUE4,Peter  Sarstedt,The lost album,Where do you go to my lovely re recorded,56,287720,0,0.558,0.444,2,-7.549,0,0.0345,0.286,6.60E-05,0.121,0.444,182.583,3,British
4pODICyT0skWqpXC2FrJ9o,The  Rolling stones,Flashpoint,Ruby tuesday live   remastered 2009,30,213466,0,0.446,0.878,0,-4.238,1,0.0469,0.704,0.00153,0.99,0.435,107.843,4,British
7N31Y7XEzOvDzKuFkCgDon,Rupert  Gregson williams,Wonder woman original motion picture soundtrack,Wonder woman's wrath,46,246480,0,0.171,0.632,9,-12.915,1,0.0568,0.0864,0.785,0.123,0.0379,158.297,1,British
5yRAFKdtf6CXxESXbXV1lp,Whitesnake,Whitesnake 30th anniversary super deluxe edition,Here i go again radio mix,59,232133,0,0.48,0.887,7,-4.91,1,0.0319,0.147,0.00011,0.33,0.69,92.971,4,British
3OJcxAs3FYGQNJ3WtZKU46,Show  Of hands,Roots the best of show of hands digital only bonus version,Cousin jack,29,410693,0,0.323,0.613,4,-8.605,0,0.0293,0.204,0,0.884,0.29,147.54,3,British
73M2Vb5MfZh8iGKudkMtlw,Bombay  Bicycle club,I had the blues but i shook them loose,Always like this,64,245640,0,0.659,0.591,1,-6.713,1,0.0313,0.441,0.000861,0.0862,0.707,121.14,4,British
4KBOPKYE7aLnQrZqLn494s,Wishbone  Ash,Sweet home alabama,Ships in the sky,0,179666,0,0.419,0.289,7,-12.532,0,0.0283,0.134,0.000757,0.174,0.236,143.901,3,British
0IVFvmvdHebQ4t8KMKIk48,Wishbone  Ash,Best 70s rock tunes,Ships in the sky,0,179666,0,0.419,0.289,7,-12.532,0,0.0283,0.134,0.000757,0.174,0.236,143.901,3,British
1LyhgFAenhTUCe78XkpJZ9,Wishbone  Ash,Best 70s rock tunes,Ships in the sky,0,179666,0,0.419,0.289,7,-12.532,0,0.0283,0.134,0.000757,0.174,0.236,143.901,3,British
5qsXICL3w4FFfc9ZyDNhPR,Manfred  Mann's earth band the disco boys,Lone arranger deluxe edition,I came for you,35,194040,0,0.557,0.742,5,-8.056,1,0.0665,0.11,1.10E-05,0.291,0.253,127.986,4,British
1JqcZQCnxjDOfZZwQidb1H,Samm  Henshaw,Broke,Broke,60,207722,0,0.751,0.684,1,-4.325,1,0.303,0.433,6.00E-06,0.18,0.864,89.984,4,British
0UzsDmdpw0Q14KU4hieQss,Craig  David,Born to do it,Fill me in,63,257200,0,0.682,0.744,8,-6.981,1,0.0365,0.376,0.00951,0.06,0.827,132.493,4,British
6KIS5YIZAyeiFNx1aE1OhY,Sade,The best of sade,Hang on to your love,62,270466,0,0.846,0.703,0,-5.76,1,0.0301,0.147,1.20E-05,0.071,0.964,107.767,4,British
6r52OQ9oSR9IBD2p9JOj2X,Dominic  Lewis,Bullet train original motion picture score,Kyoto eki,38,98693,0,0.387,0.506,5,-14.42,0,0.0348,0.0091,0.935,0.124,0.331,139.919,4,British
22QiTJqDn1BIRSh4mkNJ5w,Sade,Love deluxe,Cherish the day,60,332133,0,0.68,0.389,8,-13.239,1,0.0545,0.0121,0.0834,0.105,0.68,80.145,4,British
6QX44Ng3HMHzZLDAMfO1Aa,Lorne  Balfe,Mission impossible fallout music from the motion picture,Stairs and rooftops,37,360400,0,0.486,0.617,1,-13.988,1,0.104,0.29,0.885,0.118,0.137,154.976,4,British
4KgOHADtS4HX5Dhkyyr1Ew,Harry  Gregson williams,The chronicles of narnia the lion the witch and the wardrobe original motion picture soundtrack,The wardrobe,52,174893,0,0.0792,0.0391,1,-26.401,0,0.0397,0.891,0.839,0.113,0.0327,81.428,5,British
6qKr5DEHMhyD8HugUyD19C,Thomas  & friends,Thomas & friends all star tracks,Roll call,52,75856,0,0.864,0.414,1,-11.933,0,0.0408,0.196,0,0.299,0.971,90.942,4,British
5Anh8jULgeUgciLHCR25Mk,Corinne  Bailey rae,Corinne bailey rae,Like a star,62,243213,0,0.606,0.226,2,-10.617,0,0.0347,0.715,0.0001,0.35,0.142,122.711,4,British
3FN7IJMnUMWZXDw08ix3ot,Celeste  Mk,Stop this flame celeste x mk,Stop this flame celeste x mk,64,203946,0,0.692,0.846,8,-5.72,1,0.0559,0.0194,2.90E-05,0.324,0.827,124.007,4,British
4H3KBBAe2Fcgv9lH6E10Oe,Patrick  Doyle,Harry potter and the goblet of fire original motion picture soundtrack,Harry in winter,55,174440,0,0.175,0.248,11,-16.707,0,0.0423,0.559,0.966,0.189,0.0396,110.447,3,British
0XtrwWT9Klqd5r63ypBgAz,Tom  Rosenthal,Z sides,How have you been?,54,168388,0,0.376,0.0276,0,-15.103,1,0.0428,0.967,0.03,0.146,0.12,72.957,4,British
5iMa4kxn6paKPkvVzkglbu,Peppa  Pig,My first album,Super potato's theme,48,115503,0,0.761,0.76,4,-6.579,1,0.0558,0.628,0,0.315,0.826,132.105,4,British
0RvpJCmZVp9g3Ue2MbsoKp,Tom  Rosenthal,Hugging you,Hugging you,49,171586,0,0.57,0.304,8,-11.821,1,0.04,0.56,5.00E-06,0.121,0.295,106.105,4,British
2Mu0WHDu931jSNOC6GDIp5,Adele,19,Crazy for you,52,208040,0,0.707,0.139,7,-12.3,1,0.0507,0.91,0,0.105,0.323,85.868,3,British
72655YyFEnLXG54FC6tCtT,Billie  Marten,Feeding seahorses by hand,She dances,53,283393,0,0.679,0.122,4,-18.531,1,0.0444,0.965,0.00264,0.127,0.205,97.504,4,British
1hFwaausMlZ1rSUnUAh0fu,The  Kinks,Classics the best of the kinks,Sunny afternoon mono version,26,214592,0,0.578,0.59,0,-4.663,1,0.0257,0.135,0,0.076,0.43,123.081,4,British
4dr5sJ1p6mdNpK3fIUz8vR,Ben  Howard,The burgh island ep,Oats in the water,57,299381,0,0.356,0.474,2,-9.41,0,0.0283,0.273,0.304,0.184,0.094,130.193,4,British
5REiwJZQboaDdAnDf8ljhs,Alexi  Murdoch,Towards the sun,Some day soon,45,287800,0,0.593,0.554,4,-12.187,1,0.0286,0.931,0.888,0.0918,0.416,92.861,4,British
0f2zcrhhHT59aIGQvRlTZ1,Michael  Kiwanuka,Love & hate,One more night,61,233413,0,0.684,0.764,6,-5.342,0,0.0254,0.0129,0.000171,0.141,0.944,107.806,4,British
1hD9xHs2axVWYJaVfC8wf3,Gary  Lightbody johnny mcdaid,"This is how you walk on from ""gifted""","This is how you walk on from ""gifted""",36,246186,0,0.384,0.408,9,-9.064,1,0.0278,0.263,0.000352,0.127,0.292,79.463,4,British
78foNmu2hGDPwm3cJVlikF,Adele,19,Cold shoulder,52,191866,0,0.65,0.82,0,-5.344,1,0.047,0.0022,0,0.133,0.35,109.955,4,British
7Aobt67JnaF7qN8jCCKvHq,The  Beatles,Please please me remastered,Do you want to know a secret remastered 2009,60,117013,0,0.673,0.349,4,-12.414,1,0.0368,0.608,0,0.38,0.609,124.451,4,British
7Bn7blCyMlPaMIiSFzQjSp,The  Kinks,The anthology 1964 1971,Strangers remastered,29,197853,0,0.476,0.369,0,-10.607,1,0.0326,0.087,0,0.0835,0.532,128.108,4,British
1tQ5TSr1tyeQUbHKBee0jv,Whitesnake,Whitesnake's greatest hits,Here i go again,58,232800,0,0.484,0.877,7,-5.434,1,0.0337,0.151,0.00017,0.14,0.687,92.975,4,British
69ufW8tanyMTh5nhsSigpp,Joss  Stone,The best of joss stone 2003 2009,Spoiled,30,243640,0,0.429,0.586,2,-6.772,1,0.0617,0.528,0,0.1,0.29,110.133,3,British
40jiZBsr1W3SG15AGU9227,Keaton  Henson,Dear,Small hands,52,180693,0,0.649,0.525,5,-7.551,0,0.0347,0.912,0.000111,0.121,0.603,97.808,4,British
3XC7Jd6SfrQYKZJ6inyRHK,The  Animals,Most of the animals,House of the rising sun,64,269906,0,0.316,0.484,9,-9.11,0,0.0308,0.0003,0.00445,0.0912,0.299,117.363,3,British
0qbg8R6S17gzGi0KXWvLBf,Joss  Stone,The best of joss stone 2003 2009,Don't cha wanna ride,30,213000,0,0.585,0.853,2,-6.053,1,0.213,0.132,0,0.856,0.697,90.552,4,British
1jOLTO379yIu9aMnCkpMQl,The  Beatles,Abbey road remastered,You never give me your money remastered 2009,58,242973,0,0.335,0.416,0,-11.051,1,0.0348,0.345,0.136,0.116,0.223,174.464,3,British
2Gsare6GuBE2Ph3zJanNKl,Charlie  Cunningham,Lines,You sigh,60,178826,0,0.629,0.451,6,-9.974,1,0.0284,0.852,0.06,0.141,0.681,90.965,4,British
4GMbts7jGweL1b8sS67fRx,Milburn,Send in the boys,Send in the boys,30,165560,0,0.284,0.953,2,-4.862,1,0.102,0.0008,0.017,0.339,0.789,171.382,4,British
71LsKf3xISiOlY1mj7FFPP,The  Beatles,The beatles remastered,Happiness is a warm gun remastered 2009,58,164546,0,0.431,0.54,9,-9.6,0,0.0589,0.523,1.00E-06,0.169,0.44,139.288,4,British
2AvMA7gOOhQpDDUjBs89ap,Peter  Sarstedt,Playlist the best of peter sarstedt,Where do you go to my lovely,54,284706,0,0.408,0.436,0,-7.712,1,0.0345,0.805,2.00E-06,0.305,0.474,175.024,3,British
6meH4I9A4WZtD3z8hnQKqr,Nick  Drake,Pink moon,From the morning,58,150850,0,0.644,0.325,0,-11.056,1,0.036,0.869,0.0511,0.11,0.367,108.933,4,British
5E3BVY66TEDexFutOO5GeS,The  Beatles,Rubber soul remastered,I'm looking through you remastered 2009,58,146386,0,0.667,0.498,1,-11.027,1,0.0364,0.0077,0,0.0481,0.774,85.843,4,British
5p3nvmoaAY03qGmBQApn0w,Yusuf    cat stevens,Teaser and the firecat remastered 2021,Moonshadow remastered 2021,61,168120,0,0.636,0.373,2,-9.062,1,0.0289,0.56,3.00E-06,0.0864,0.548,130.618,4,British
3DmHaJ9zYKj5Snos05lkVF,Rory  Gallagher,Top priority remastered 2017,Bad penny,60,245377,0,0.252,0.729,2,-10.022,0,0.0646,0.0974,0.00881,0.045,0.689,199.738,4,British
68UGKNGREtwsO7fDRwftZ2,Richard  Hawley,Lady's bridge,Tonight the streets are ours,49,222506,0,0.532,0.686,5,-9.041,1,0.0278,0.0014,0,0.144,0.743,132.031,4,British
3jXsEA9Gyo7QDyho6YoQ6S,Eric  Burdon,The curse of hobbes house the ultimate fantasy playlist,We gotta get out of this place,0,208693,0,0.585,0.633,7,-8.007,1,0.0338,0.521,0,0.101,0.781,135.111,4,British
4nXYkqCZ3MEvF7v9BYuHOO,Eric  Burdon,Dune 2 the complete fantasy playlist,We gotta get out of this place,0,208693,0,0.585,0.633,7,-8.007,1,0.0338,0.521,0,0.101,0.781,135.111,4,British
5KsFfEXWbddaODkBr4Er3D,Eric  Burdon,Apex the complete fantasy playlist,We gotta get out of this place,0,208693,0,0.585,0.633,7,-8.007,1,0.0338,0.521,0,0.101,0.781,135.111,4,British
1efXqlqA5jfPVZM0zCTBKY,Eric  Burdon,Synchronic the ultimate fantasy playlist,Don't let me be misunderstood,0,157360,0,0.673,0.712,11,-7.858,0,0.0273,0.159,0,0.183,0.912,113.061,4,British
7aLVYBUwcDsd1XBNrBj4ko,Eric  Burdon,Love between fairy and devil the ultimate fantasy playlist,Don't let me be misunderstood,0,157360,0,0.673,0.712,11,-7.858,0,0.0273,0.159,0,0.183,0.912,113.061,4,British
0T2py5PXPCXu7DmJpKzbNf,Eric  Burdon,Remnant from the ashes the ultimate fantasy playlist,Don't let me be misunderstood,0,157360,0,0.673,0.712,11,-7.858,0,0.0273,0.159,0,0.183,0.912,113.061,4,British
0ObYro4HQ2PIGdQ2DMQmeZ,Eric  Burdon,Biomutant martial combat the ultimate fantasy playlist,Don't let me be misunderstood,0,157360,0,0.673,0.712,11,-7.858,0,0.0273,0.159,0,0.183,0.912,113.061,4,British
2GKvSb11LvOsZWkuSqlhqe,Eric  Burdon,East new york the ultimate fantasy playlist,Don't let me be misunderstood,0,157360,0,0.673,0.712,11,-7.858,0,0.0273,0.159,0,0.183,0.912,113.061,4,British
2sl3IH88HXKZtimRoW4oVb,Eric  Burdon,Treasures of the aegean the ultimate fantasy playlist,Don't let me be misunderstood,0,157360,0,0.673,0.712,11,-7.858,0,0.0273,0.159,0,0.183,0.912,113.061,4,British
7LFjR00hYqMp5TzC4Y8ghA,Eric  Burdon,Heliborne the ultimate fantasy playlist,Don't let me be misunderstood,0,157360,0,0.673,0.712,11,-7.858,0,0.0273,0.159,0,0.183,0.912,113.061,4,British
1yoMdigYCXY5UrhTbGNEJp,Eric  Burdon,Disciples liberation the ultimate fantasy playlist,Don't let me be misunderstood,0,157360,0,0.673,0.712,11,-7.858,0,0.0273,0.159,0,0.183,0.912,113.061,4,British
7FsuPpJmzsdeB40Q4Nnaq5,John  Powell,Ice age the meltdown original motion picture soundtrack,"Goodnight sweet possums from ""ice age the meltdown""",55,48466,0,0.161,0.0459,6,-29.584,0,0.0372,0.678,0.00584,0.148,0.152,70.074,3,British
0jGVEPscW8KmqktoHqv2Pa,Simply  Red,Sunrise european single,Sunrise,57,200173,0,0.788,0.728,5,-5.123,0,0.0295,0.0033,0.23,0.0979,0.936,105.983,4,British
2LUTN2pDXUplYlc7WjE1Mm,Michael  Kiwanuka tom misch,Money,Money with tom misch,57,291568,0,0.774,0.419,4,-9.649,0,0.0758,0.539,0.0698,0.029,0.644,118.008,4,British
47aMbtetHwI7tLR9Z7iec7,Clint  Mansell kronos quartet,Requiem for a dream   ost,Summer overture,44,155266,0,0.43,0.232,5,-13.059,1,0.0399,0.93,0.872,0.122,0.0424,66.953,4,British
6IGykDZjjxbKwliRT37omm,Penny  Jayne black,Early works,Fire in my belly,28,166944,0,0.594,0.67,2,-5.501,0,0.0261,0.0855,0,0.359,0.424,87.041,4,British
7CcxUVbQ5QRwuKGwKk6nG4,Yungblud,13 reasons why season 2,Tin pan boy,33,191893,0,0.386,0.749,2,-6.734,1,0.115,0,7.00E-06,0.334,0.517,184.092,4,British
7vvRkLPIvfjjmCIqNxBuEZ,Soul  Ii soul caron wheeler,Keep on movin',Back to life,66,228266,0,0.817,0.484,7,-11.659,1,0.143,0.0515,0.000213,0.0391,0.671,100.978,4,British
1QQiyD0aFC9h0UrNBdm1yX,Sam  Brown pete brown,Stop!,Stop,39,295906,0,0.326,0.3,9,-13.671,1,0.0454,0.443,0,0.139,0.391,185.63,3,British
2ux2dwUgqfj1EKRp963HEW,Adele,Rolling in the deep,Rolling in the deep acapella,49,236777,0,0.736,0.142,7,-16.603,0,0.0385,0.771,0,0.0735,0.476,105.034,4,British
3M01ewRy7GgG7JkSjy9EqN,Yungblud,Yungblud,Mad,56,145488,0,0.453,0.878,7,-4.414,1,0.0898,0.0052,0,0.434,0.635,168.043,4,British
7pFBMeAmuOT7xMeV1HAk5p,Gary  Moore,Ballads & blues 1982 1994,One day,51,240440,0,0.407,0.508,9,-9.213,0,0.0324,0.478,1.00E-06,0.18,0.459,79.583,4,British
1GNBUGLY90p5vP6z1eEA7k,Billie  Marten,Writing of blues and yellows deluxe version,Milk & honey,52,238653,0,0.291,0.563,11,-9.12,0,0.0455,0.678,0.00431,0.11,0.457,81.467,4,British
6cMa0G311OqrInQCboBJuI,Peppa  Pig,Peppa's club,Peppa's club,44,218839,0,0.882,0.731,0,-8.118,1,0.0712,0.209,0,0.0871,0.963,127.013,4,British
4T8FoNHY3UZSYgOV76ueVU,Allman  Brown,1000 years,Ancient light,41,244900,0,0.435,0.208,1,-15.75,0,0.0558,0.647,0.000921,0.147,0.189,69.027,4,British
0LbK1bodGLc9xmV1cS9jvL,Amy  Winehouse,Lioness hidden treasures,Will you still love me tomorrow? 2011,61,262813,0,0.587,0.624,0,-4.657,1,0.025,0.161,0.000191,0.118,0.251,93.428,4,British
6PN51jW5TJ4XOFMO41lc6h,Paolo  Nutini,Caustic love,Better man,56,329046,0,0.556,0.434,7,-9.548,1,0.0363,0.407,0.00545,0.104,0.505,147.507,4,British
6MOEQCtAWNSCmvg3SFKF5y,Donovan,Sunshine superman,Season of the witch,65,293933,0,0.516,0.513,2,-10.762,1,0.0288,0.159,0.00957,0.0612,0.694,99.735,4,British
5FnpXVgDOk2sLT58qM22Of,The  Beatles,The beatles remastered,Julia remastered 2009,54,176666,0,0.512,0.0953,2,-16.082,1,0.0304,0.828,0.000268,0.117,0.193,134.706,4,British
4M4Q3JLsUbyTkd5WHty1WB,The  Rolling stones,Hot rocks 1964 1971,Wild horses,55,342586,0,0.435,0.295,7,-9.773,1,0.0264,0.774,0.0247,0.0769,0.15,141.293,4,British
4WXFhx6KBccTsCbGU415Sq,Peppa  Pig,Bestest daddy in the world,Bestest daddy in the world,44,199201,0,0.693,0.625,0,-7.489,1,0.0671,0.418,0,0.332,0.78,175.815,4,British
